,Indicator_Code,Indicator_Name,Indicator_URL,Year,Start_Year,End_Year,Region_Code,Region,Country_Code,Country,Dimension_Type,Dimension_Code,Dimension_Name,Numeric_Value,Value,Low,High
12210,MORT_100,Number of deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2001,2001,2001,WPR,Western Pacific,AUS,Australia,SEX,SEX_BTSX,Both sexes,0.0,0,,
12213,MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2004,2004,2004,WPR,Western Pacific,AUS,Australia,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,1.05533,1.1,,
12214,DEATHADO,Number of deaths among adolescents (10 to 19 years of age),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-adolescents-10-19-years-of-age,2016,2016,2016,WPR,Western Pacific,AUS,Australia,SEX,SEX_FMLE,Female,57.0,57 [52-62],52.0,62.0
12215,UV_2,UV radiation attributable deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/uv-radiation-attributable-deaths,2002,2002,2002,WPR,Western Pacific,AUS,Australia,,,,1155.13,1155,,
12218,MORT_100,Number of deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2018,2018,2018,WPR,Western Pacific,AUS,Australia,SEX,SEX_BTSX,Both sexes,0.0,0.0,,
12225,CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-children-ages-5-to-9-years,2005,2005,2005,WPR,Western Pacific,AUS,Australia,SEX,SEX_FMLE,Female,59.0,59 [55-62],55.0,62.0
12229,MORT_100,Number of deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2018,2018,2018,WPR,Western Pacific,AUS,Australia,SEX,SEX_BTSX,Both sexes,0.0,0,,
12232,MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2001,2001,2001,WPR,Western Pacific,AUS,Australia,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,0.24844,0.2,,
12233,MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2007,2007,2007,WPR,Western Pacific,AUS,Australia,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,0.00606,0,,
12237,NCD_UNDER70,Premature deaths due to noncommunicable diseases (NCD) as a proportion of all NCD deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/ncd-deaths-under-age-70-%28percent-of-all-ncd-deaths%29,2014,2014,2014,WPR,Western Pacific,AUS,Australia,SEX,SEX_BTSX,Both sexes,23.70766,23.7 [19.9-28.0],19.94889,28.02139
12243,SDGAIRBODA,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/ambient-and-household-air-pollution-attributable-death-rate-%28per-100-000-population-age-standardized%29,2019,2019,2019,WPR,Western Pacific,AUS,Australia,SEX,SEX_BTSX,Both sexes,9.79965,10 [7-13],6.59753,13.09201
12249,MORT_100,Number of deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2001,2001,2001,WPR,Western Pacific,AUS,Australia,SEX,SEX_BTSX,Both sexes,4.9481,4.9,,
12250,MORT_100,Number of deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2011,2011,2011,WPR,Western Pacific,AUS,Australia,SEX,SEX_BTSX,Both sexes,0.0,0,,
12251,MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2014,2014,2014,WPR,Western Pacific,AUS,Australia,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,0.03859,0,,
12264,NCD_DTH_TOT,Total NCD Deaths (in thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-ghe-ncd-deaths-in-thousands,2005,2005,2005,WPR,Western Pacific,AUS,Australia,SEX,SEX_FMLE,Female,59004.1,59004 [43702-77252],43701.52,77251.84
12266,DEATHADO,Number of deaths among adolescents (10 to 19 years of age),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-adolescents-10-19-years-of-age,2016,2016,2016,WPR,Western Pacific,AUS,Australia,SEX,SEX_MLE,Male,77.0,77 [71-83],71.0,83.0
12267,NCD_DTH_TOT,Total NCD Deaths (in thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-ghe-ncd-deaths-in-thousands,2018,2018,2018,WPR,Western Pacific,AUS,Australia,SEX,SEX_BTSX,Both sexes,143536.5,143537 [101075-198618],101075.3,198617.5
12271,MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2010,2010,2010,WPR,Western Pacific,AUS,Australia,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,0.0,0,,
12286,MORT_100,Number of deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2019,2019,2019,WPR,Western Pacific,AUS,Australia,SEX,SEX_BTSX,Both sexes,15.36493,15,,
12287,CM_02,Number of infant deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-infant-deaths,1997,1997,1997,WPR,Western Pacific,AUS,Australia,SEX,SEX_FMLE,Female,593.0,593 [578-610],578.0,610.0
12292,MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2012,2012,2012,WPR,Western Pacific,AUS,Australia,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,0.08097,0.1,,
12295,MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2002,2002,2002,WPR,Western Pacific,AUS,Australia,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,0.04483,0,,
12296,CM_02,Number of infant deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-infant-deaths,2021,2021,2021,WPR,Western Pacific,AUS,Australia,SEX,SEX_BTSX,Both sexes,956.0,956 [931-981],931.0,981.0
12298,NCD_DTH_TOT,Total NCD Deaths (in thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-ghe-ncd-deaths-in-thousands,2019,2019,2019,WPR,Western Pacific,AUS,Australia,SEX,SEX_FMLE,Female,70963.63,70964 [47143-101419],47143.4,101418.7
12300,MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2011,2011,2011,WPR,Western Pacific,AUS,Australia,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,0.0,0,,
12301,AIR_52,"Household air pollution attributable death rate (per 100 000 population, age-standardized)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/household-air-pollution-attributable-death-rate-%28per-100-000-population-age-standardized%29,2019,2019,2019,WPR,Western Pacific,AUS,Australia,SEX,SEX_FMLE,Female,0.0,0 [0-0],0.0,0.0
12305,MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2017,2017,2017,WPR,Western Pacific,AUS,Australia,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,0.45797,0.5,,
12308,MORT_100,Number of deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2009,2009,2009,WPR,Western Pacific,AUS,Australia,SEX,SEX_BTSX,Both sexes,0.99306,1.0,,
12310,SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-attributed-to-non-communicable-diseases-by-type-of-disease-and-sex,2019,2019,2019,WPR,Western Pacific,AUS,Australia,SEX,SEX_MLE,Male,6603.18,6603 [4856-8590],4855.577,8590.337
12318,MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2016,2016,2016,WPR,Western Pacific,AUS,Australia,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,0.05009,0.1,,
12321,MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2011,2011,2011,WPR,Western Pacific,AUS,Australia,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,0.01776,0,,
12332,SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/ambient-and-household-air-pollution-attributable-death-rate-%28per-100-000-population%29,2019,2019,2019,WPR,Western Pacific,AUS,Australia,SEX,SEX_FMLE,Female,19.83325,20 [14-26],13.51419,26.49674
12333,CM_01,Number of under-five deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-under-five-deaths,1968,1968,1968,WPR,Western Pacific,AUS,Australia,SEX,SEX_MLE,Male,2895.0,2895 [2835-2958],2835.0,2958.0
12340,CM_01,Number of under-five deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-under-five-deaths,1977,1977,1977,WPR,Western Pacific,AUS,Australia,SEX,SEX_BTSX,Both sexes,3496.0,3496 [3430-3562],3430.0,3562.0
12344,SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cancer-age-standardized-death-rates-%2815-%29-per-100-000-population,2019,2019,2019,WPR,Western Pacific,AUS,Australia,SEX,SEX_MLE,Male,163.44306,163.4,,
12350,MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2011,2011,2011,WPR,Western Pacific,AUS,Australia,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,0.17665,0.2,,
12353,NCD_DTH_TOT,Total NCD Deaths (in thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-ghe-ncd-deaths-in-thousands,2007,2007,2007,WPR,Western Pacific,AUS,Australia,SEX,SEX_FMLE,Female,60696.88,60697 [44401-80085],44401.34,80084.68
12355,SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-attributed-to-non-communicable-diseases-by-type-of-disease-and-sex,2013,2013,2013,WPR,Western Pacific,AUS,Australia,SEX,SEX_FMLE,Female,18958.01,18958 [15326-22273],15325.89,22273.48
12356,MORT_100,Number of deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2021,2021,2021,WPR,Western Pacific,AUS,Australia,SEX,SEX_BTSX,Both sexes,0.0,0.0,,
12358,CM_03,Number of neonatal deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-neonatal-deaths,1998,1998,1998,WPR,Western Pacific,AUS,Australia,SEX,SEX_BTSX,Both sexes,885.0,885 [811-917],811.0,917.0
12363,CM_01,Number of under-five deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-under-five-deaths,1994,1994,1994,WPR,Western Pacific,AUS,Australia,SEX,SEX_MLE,Male,1081.0,1081 [1057-1106],1057.0,1106.0
12364,NCD_DTH_TOT,Total NCD Deaths (in thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-ghe-ncd-deaths-in-thousands,2015,2015,2015,WPR,Western Pacific,AUS,Australia,SEX,SEX_FMLE,Female,70274.62,70275 [48410-97001],48409.93,97000.66
12375,DEATHADO,Number of deaths among adolescents (10 to 19 years of age),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-adolescents-10-19-years-of-age,1990,1990,1990,WPR,Western Pacific,AUS,Australia,SEX,SEX_BTSX,Both sexes,1146.0,1146 [1126-1168],1126.0,1168.0
12377,MORT_100,Number of deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2016,2016,2016,WPR,Western Pacific,AUS,Australia,SEX,SEX_BTSX,Both sexes,0.0,0.0,,
12380,CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-children-ages-5-to-9-years,2016,2016,2016,WPR,Western Pacific,AUS,Australia,SEX,SEX_BTSX,Both sexes,125.0,125 [120-130],120.0,130.0
12392,MORT_100,Number of deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2019,2019,2019,WPR,Western Pacific,AUS,Australia,SEX,SEX_BTSX,Both sexes,0.0,0.0,,
12393,MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2013,2013,2013,WPR,Western Pacific,AUS,Australia,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,0.02296,0,,
12400,CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-children-ages-5-to-9-years,1992,1992,1992,WPR,Western Pacific,AUS,Australia,SEX,SEX_MLE,Male,127.0,127 [122-133],122.0,133.0
12401,AIR_11,Household air pollution attributable deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/household-air-pollution-attributable-deaths,2019,2019,2019,WPR,Western Pacific,AUS,Australia,SEX,SEX_MLE,Male,0.0,0 [0-0],0.0,0.0
12408,CM_02,Number of infant deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-infant-deaths,1963,1963,1963,WPR,Western Pacific,AUS,Australia,SEX,SEX_FMLE,Female,1894.0,1894 [1849-1942],1849.0,1942.0
12410,MORT_100,Number of deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2011,2011,2011,WPR,Western Pacific,AUS,Australia,SEX,SEX_BTSX,Both sexes,0.0,0.0,,
12413,DEATHADO,Number of deaths among adolescents (10 to 19 years of age),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-adolescents-10-19-years-of-age,2020,2020,2020,WPR,Western Pacific,AUS,Australia,SEX,SEX_MLE,Male,396.0,396 [380-413],380.0,413.0
12414,MORT_100,Number of deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2021,2021,2021,WPR,Western Pacific,AUS,Australia,SEX,SEX_BTSX,Both sexes,9.31735,9,,
12419,MORT_100,Number of deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2008,2008,2008,WPR,Western Pacific,AUS,Australia,SEX,SEX_BTSX,Both sexes,181.66257,181.7,,
12420,MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2007,2007,2007,WPR,Western Pacific,AUS,Australia,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,0.16364,0.2,,
12422,MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2005,2005,2005,WPR,Western Pacific,AUS,Australia,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,0.51437,0.5,,
12423,MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2005,2005,2005,WPR,Western Pacific,AUS,Australia,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,0.81122,0.8,,
12429,MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2009,2009,2009,WPR,Western Pacific,AUS,Australia,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,0.03083,0,,
12434,MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2006,2006,2006,WPR,Western Pacific,AUS,Australia,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,0.06582,0.1,,
12443,MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2005,2005,2005,WPR,Western Pacific,AUS,Australia,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,0.0,0,,
12444,MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2002,2002,2002,WPR,Western Pacific,AUS,Australia,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,0.05563,0.1,,
12447,AIR_12,Household air pollution attributable deaths in children under 5 years,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/household-air-pollution-attributable-deaths-in-children-under-5-years-,2019,2019,2019,WPR,Western Pacific,AUS,Australia,SEX,SEX_MLE,Male,0.0,0 [0-0],0.0,0.0
12454,MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2011,2011,2011,WPR,Western Pacific,AUS,Australia,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,0.65885,0.7,,
12455,CM_02,Number of infant deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-infant-deaths,1976,1976,1976,WPR,Western Pacific,AUS,Australia,SEX,SEX_BTSX,Both sexes,3090.0,3090 [3031-3149],3031.0,3149.0
12468,MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2007,2007,2007,WPR,Western Pacific,AUS,Australia,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,0.0,0,,
12470,MORT_100,Number of deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2019,2019,2019,WPR,Western Pacific,AUS,Australia,SEX,SEX_BTSX,Both sexes,0.0,0.0,,
12471,MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2000,2000,2000,WPR,Western Pacific,AUS,Australia,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,0.12448,0.1,,
12477,AIR_90,"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/ambient-air-pollution-attributable-dalys-%28per-100-000-population-age-standardized%29,2019,2019,2019,WPR,Western Pacific,AUS,Australia,SEX,SEX_FMLE,Female,27.82013,28 [10-51],10.29731,51.24982
12481,MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2003,2003,2003,WPR,Western Pacific,AUS,Australia,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,0.07936,0.1,,
12491,MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2013,2013,2013,WPR,Western Pacific,AUS,Australia,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,0.0,0,,
